Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Eastern Africa (EI),,1988,56.50696,17.332733,0,0,25.355158,0,0.00080595526,0.8043389
Eastern Africa (EI),,1989,57.422894,17.122046,0,0,24.659794,0,0.00057828927,0.79469
Eastern Africa (EI),,1990,51.62109,21.505009,0,0,25.986767,0,0.00061756984,0.8865133
Eastern Africa (EI),,1991,53.03735,18.437122,0,0,27.592367,0,0.0005364616,0.93262166
Eastern Africa (EI),,1992,54.55991,19.157072,0,0,25.336483,0,0.0013092767,0.94522285
Eastern Africa (EI),,1993,53.07404,21.461481,0,0,24.587397,0,0.0013161447,0.8757659
Eastern Africa (EI),,1994,55.105736,19.338898,0,0,24.819544,0,0.0013195875,0.7345057
Eastern Africa (EI),,1995,55.768932,18.548445,0,0,24.789797,0,0.0020092751,0.89081794
Eastern Africa (EI),,1996,56.716526,17.32558,0,0,24.8458,0,0.0020260727,1.1100669
Eastern Africa (EI),,1997,56.19382,18.119999,0,0,24.613039,0,0.0021941564,1.0709431
Eastern Africa (EI),,1998,53.173054,16.08459,0,0,29.470242,0,0.004860831,1.2672461
Eastern Africa (EI),,1999,55.071236,13.368318,0,0,30.326132,0,0.006792209,1.2275205
Eastern Africa (EI),,2000,53.681595,12.490983,0,0,32.13676,0.00010415738,0.008152108,1.6824073
Eastern Africa (EI),,2001,52.95633,12.1514635,0.00016545784,,33.24223,0,0.0069000423,1.6429116
Eastern Africa (EI),,2002,51.65808,11.371403,0.00032358925,,35.434788,0.0002797599,0.008388093,1.5267421
Eastern Africa (EI),,2003,53.549786,9.265555,0.00031909475,,35.292458,0.00036783214,0.009374647,1.8821416
Eastern Africa (EI),,2004,53.551167,10.647557,0.00059618294,,33.413513,0.0007720355,0.37410966,2.0122838
Eastern Africa (EI),,2005,54.723465,9.376596,0.0011187119,,32.806503,0.0010592324,1.1944064,1.896853
Eastern Africa (EI),,2006,56.080986,7.3581934,0.0041381163,,33.18572,0.0037427868,1.4231977,1.9440258
Eastern Africa (EI),,2007,55.337013,7.233706,0.0074386457,,34.13231,0.008094056,1.5065131,1.7729905
Eastern Africa (EI),,2008,57.294327,5.4139495,0.01410941,,33.7655,0.011850566,1.6152037,1.8772374
Eastern Africa (EI),,2009,57.181038,5.8351116,0.02309625,,33.124016,0.018417433,1.7955968,2.013534
Eastern Africa (EI),,2010,54.624184,7.292173,0.061432138,,34.05646,0.02410829,1.9181252,2.0116806
Eastern Africa (EI),,2011,54.630573,7.680942,0.10715297,,33.472565,0.02054025,2.0834854,1.9966213
Eastern Africa (EI),,2012,56.12916,6.141007,0.14249851,0,33.217464,0.088085234,2.2931862,1.9777272
Eastern Africa (EI),,2013,54.51,8.574696,0.16374613,0,32.382492,0.16500433,2.1977122,1.997762
Eastern Africa (EI),,2014,51.84498,11.798881,0.19441146,0,31.383307,0.20986256,2.2031984,2.344055
Eastern Africa (EI),,2015,54.385418,9.704032,0.21244793,0,29.628805,0.3528934,2.7408602,2.949987
Eastern Africa (EI),,2016,56.75317,7.7536726,0.24427392,0,28.257584,0.40698567,3.5019882,3.0567849
Eastern Africa (EI),,2017,56.851673,8.856544,0.26000255,0,27.474693,0.33707678,3.2368808,2.9618921
Eastern Africa (EI),,2018,56.00385,9.455546,0.28220215,0,27.600761,0.3496597,3.2178535,3.0636435
Eastern Africa (EI),,2019,56.661015,7.9492598,0.46300954,0,27.316332,0.88781565,3.6363316,3.0617151
Eastern Africa (EI),,2020,53.750927,8.003302,0.53984326,0,30.233278,0.8154695,3.6221073,3.0135295
Eastern Africa (EI),,2021,54.37123,7.810982,0.5819699,0,29.563507,0.98709667,3.8936749,2.770519
Eastern Africa (EI),,2022,53.701653,8.214176,0.7517515,0,29.362047,1.0117807,4.035152,2.9026449
Ecuador,ECU,1990,78.556335,0.0039532394,0,0,18.208447,0,3.2312696,0
Ecuador,ECU,1991,79.622055,0.007206208,0,0,16.781822,0,3.5889163,0
Ecuador,ECU,1992,79.84591,0.0052265213,0,0,16.528347,0,3.6205118,0
Ecuador,ECU,1993,77.34905,0.0008819511,0,0,18.627613,0,4.0224576,0
Ecuador,ECU,1994,77.30638,0.0039499467,0,0,19.351004,0,3.3386655,0
Ecuador,ECU,1995,80.49236,0.004174948,0,0,16.093632,0,3.4098306,0
Ecuador,ECU,1996,79.43426,0.004591923,0,0,17.381893,0,3.1792593,0
Ecuador,ECU,1997,81.320915,0.005213098,0,0,16.071615,0,2.6022608,0
Ecuador,ECU,1998,81.43533,0.007628979,0,0,15.920069,0,2.6369689,0
Ecuador,ECU,1999,78.01513,0.010912692,0,0,19.251896,0,2.7220545,0
Ecuador,ECU,2000,75.232155,0.015471594,0,0,21.61393,0,3.138449,0
Ecuador,ECU,2001,77.134605,0.019751979,0,0,19.692354,0,3.1532865,0
Ecuador,ECU,2002,77.611275,0.021608073,0,0,21.095179,0,1.2719386,0
Ecuador,ECU,2003,77.47207,0.8268658,0,0,19.533443,0,2.167631,0
Ecuador,ECU,2004,76.53067,0.018398963,0,0,18.725843,0,4.7160187,0.00906972
Ecuador,ECU,2005,78.80848,0.0203015,0.000029387087,0,16.324602,0,4.5746183,0.27197257
Ecuador,ECU,2006,78.973076,0.049320772,0.000033148026,0,15.887684,0,4.7259965,0.36389646
Ecuador,ECU,2007,76.35085,0.01872557,0.00003825274,0,19.035069,0.002026444,4.0731506,0.5201416
Ecuador,ECU,2008,73.69928,0.2020777,0.00005233757,0,22.148098,0.005260743,3.481112,0.46411958
Ecuador,ECU,2009,76.81633,0.049506616,0.000015738096,0,18.428444,0.0064010536,4.204917,0.494385
Ecuador,ECU,2010,79.981544,0.07474469,0,0,15.445815,0.0061430726,3.9879208,0.4845294
Ecuador,ECU,2011,77.31546,0.06607139,0.00009738148,0,18.653757,0.005604068,3.4058657,0.53938854
Ecuador,ECU,2012,75.76095,0.07508284,0.00051337964,0,19.291887,0.0037808525,4.3060646,0.5438977
Ecuador,ECU,2013,77.78202,0.08155356,0.0055623134,0,16.759819,0.08608985,4.7417173,0.52599853
Ecuador,ECU,2014,77.99421,0.073465504,0.023680834,0,16.461624,0.11456652,4.627373,0.67626864
Ecuador,ECU,2015,75.864395,0.07976441,0.05163789,0,18.754917,0.14149867,4.3661265,0.69218373
Ecuador,ECU,2016,71.52519,0.04695326,0.055360682,0,22.618418,0.11993394,4.729407,0.83431077
Ecuador,ECU,2017,67.233185,0.048638146,0.051241733,0,27.464624,0.10035051,4.2291822,0.7527223
Ecuador,ECU,2018,68.82253,0.15740642,0.048932124,0,26.571339,0.103131704,3.5332675,0.66353136
Ecuador,ECU,2019,65.10578,0.047190256,0.04749344,0,30.796999,0.10689392,3.079973,0.68825155
Ecuador,ECU,2020,60.7374,0.15384598,0.05434585,0,35.021523,0.1109658,3.0241063,0.8232208
Ecuador,ECU,2021,64.63957,0.25910366,0.045462612,0,31.534794,0.076461546,2.7427356,0.6241607
Ecuador,ECU,2022,66.98643,0.3656793,0.045892578,0,29.365467,0.07223602,2.5134647,0.5687295
Egypt,EGY,1965,88.78515,5.112506,,0,5.587894,,0.5144531,
Egypt,EGY,1966,90.54272,3.3034723,,0,5.5950437,,0.55876493,
Egypt,EGY,1967,86.3629,5.942812,,0,7.041625,,0.6526624,
Egypt,EGY,1968,83.70936,5.729027,,0,9.956792,,0.60481894,
Egypt,EGY,1969,75.473305,7.5129232,,0,16.08243,,0.93134373,
Egypt,EGY,1970,78.38198,5.5585904,,0,15.164636,,0.8947942,
Egypt,EGY,1971,78.81423,4.4373364,,0,15.877998,,0.87043476,
Egypt,EGY,1972,81.17017,3.5388696,,0,14.63569,,0.65526414,
Egypt,EGY,1973,80.72416,3.2612178,,0,15.458054,,0.5565687,
Egypt,EGY,1974,78.331406,5.010061,,0,16.143082,,0.5154532,
Egypt,EGY,1975,78.05471,5.397505,,0,16.16058,,0.38720483,
Egypt,EGY,1976,77.20052,4.414929,,0,15.923643,,2.4609075,
Egypt,EGY,1977,76.04326,4.6403623,,0,16.571007,,2.7453713,
Egypt,EGY,1978,74.37348,4.208416,,0,17.237104,,4.1810045,
Egypt,EGY,1979,74.66585,4.273467,,0,15.267534,,5.7931542,
Egypt,EGY,1980,73.368095,3.0246696,,0,13.69403,,9.913201,
Egypt,EGY,1981,74.310265,3.422431,,0,12.52634,,9.740958,
Egypt,EGY,1982,75.74366,3.1698227,,0,11.533038,,9.553489,
Egypt,EGY,1983,76.87912,2.7811224,,0,9.980415,,10.35934,
Egypt,EGY,1984,76.23259,2.5863,,0,8.979603,,12.201511,
Egypt,EGY,1985,74.7114,2.6333144,,0,8.225813,0,14.429476,
Egypt,EGY,1986,73.267136,2.5889049,,0,7.8884335,0,16.255518,
Egypt,EGY,1987,73.0313,2.5827272,,0,7.4370356,0,16.948929,
Egypt,EGY,1988,71.5978,2.782351,,0,7.214404,0,18.405432,
Egypt,EGY,1989,70.415535,2.7013395,,0,7.3539524,0,19.529175,
Egypt,EGY,1990,70.374115,2.2560403,0,0,7.5208664,0,19.848991,0
Egypt,EGY,1991,68.266205,2.2921038,0,0,7.3963394,0,22.04536,0
Egypt,EGY,1992,66.17542,2.3707397,0,0,7.3806868,0,24.073164,0
Egypt,EGY,1993,61.894352,2.8536406,0,0,7.595429,0,27.656578,0
Egypt,EGY,1994,61.452286,2.9202216,0,0,7.6767826,0,27.9507,0
Egypt,EGY,1995,62.897163,1.8441875,0,0,7.558946,0,27.6997,0
Egypt,EGY,1996,63.106663,2.4057887,0,0,7.3617535,0,27.125793,0
Egypt,EGY,1997,63.959633,1.9547077,0,0,7.2438493,0,26.84181,0
Egypt,EGY,1998,64.642624,1.8468884,0,0,7.1541777,0,26.356304,0
Egypt,EGY,1999,61.62554,1.5644335,0,0,7.4025416,0.0066091693,29.400879,0
Egypt,EGY,2000,56.946407,1.7784772,0.000104021536,0,7.3740945,0.041868735,33.859043,0
Egypt,EGY,2001,51.529957,1.499151,0.00044563398,0,7.136831,0.088631704,39.744984,0
Egypt,EGY,2002,49.843746,1.5636576,0.00047830603,0,6.693657,0.10164011,41.796814,0
Egypt,EGY,2003,48.27896,1.5316062,0.00044893942,0,5.808853,0.12839726,44.25173,0
Egypt,EGY,2004,48.148327,1.4826568,0.00042249434,0,5.4212604,0.21295945,44.73437,0
Egypt,EGY,2005,49.71344,1.4146144,0.00040940076,0,5.176458,0.20883965,43.48624,0
Egypt,EGY,2006,45.792885,1.3438741,0.00038626735,0,4.9382153,0.2337142,47.690926,0
Egypt,EGY,2007,46.430874,1.1469979,0.00043247873,0,5.123982,0.2387418,47.058975,0
Egypt,EGY,2008,46.357243,0.9735351,0.0005067192,0,5.0996265,0.31410304,47.25499,0
Egypt,EGY,2009,46.84625,0.8353283,0.00071302964,0,4.4637237,0.33615878,47.517826,0
Egypt,EGY,2010,46.42931,0.6028785,0.007814077,0,4.0169554,0.4369498,48.506092,0
Egypt,EGY,2011,44.210236,0.54647464,0.07192159,0,3.8200324,0.4395904,50.911747,0
Egypt,EGY,2012,43.42995,0.46572447,0.14176217,0,3.662838,0.37568957,51.924038,0
Egypt,EGY,2013,44.229164,0.46347895,0.0071607516,0,3.7262003,0.44382316,51.13017,0
Egypt,EGY,2014,46.993362,0.4732852,0.03954987,0,3.8507195,0.29138377,48.3517,0
Egypt,EGY,2015,47.35407,0.95904386,0.011639637,0,3.79217,0.5250439,47.35804,0
Egypt,EGY,2016,46.36389,1.3816476,0.060978286,0,3.4448903,0.62559915,48.12299,0
Egypt,EGY,2017,42.345234,1.3089167,0.15044034,0,3.1928415,0.52670807,52.475857,0
Egypt,EGY,2018,37.694542,2.379125,0.13711518,0,3.204047,0.74063635,55.844532,0
Egypt,EGY,2019,36.28915,2.1896687,0.3746305,0,3.5423841,1.2528828,56.35128,0
Egypt,EGY,2020,33.27557,0.8877774,1.1886923,0,3.9788063,1.3968842,59.272266,0
Egypt,EGY,2021,33.48531,1.3401119,1.261439,0,3.5490155,1.3367689,59.027355,0
Egypt,EGY,2022,38.105835,1.2904878,1.1851815,0,3.2535992,1.2130002,54.9519,0
Estonia,EST,1985,34.145363,57.001953,,0,0,,8.852682,
Estonia,EST,1986,33.941303,57.974094,,0,0,,8.084601,
Estonia,EST,1987,33.768726,57.602837,,0,0,,8.628444,
Estonia,EST,1988,34.648735,55.897842,,0,0,,9.453421,
Estonia,EST,1989,34.674503,56.1522,,0,0,,9.173293,
Estonia,EST,1990,32.408127,56.44882,0,0,0,0,11.143054,0
Estonia,EST,1991,31.200254,56.57196,0,0,0,0,12.227785,0
Estonia,EST,1992,24.050283,65.696045,0,0,0,0,10.253663,0
Estonia,EST,1993,30.698881,63.18086,0,0,0,0,6.120267,0
Estonia,EST,1994,27.597445,63.734837,0,0,0,0,8.667717,0
Estonia,EST,1995,23.910501,65.16121,0,0,0,0,10.897483,0.030809937
Estonia,EST,1996,24.370096,64.28818,0,0,0,0,11.317548,0.02417878
Estonia,EST,1997,24.292074,64.50494,0,0,0,0,11.163731,0.03927203
Estonia,EST,1998,27.19045,60.932003,0,0,0,0,11.811874,0.06567057
Estonia,EST,1999,27.569094,59.86818,0,0,0.022010813,0,12.463486,0.07722543
Estonia,EST,2000,24.021965,61.759186,0,0,0.026645796,0,13.875782,0.31641865
Estonia,EST,2001,26.653173,58.90342,0,0,0.037584007,0,14.284407,0.12141288
Estonia,EST,2002,29.96708,57.820415,0,0,0.02837466,0.0070936535,12.027418,0.14961918
Estonia,EST,2003,25.79166,61.400257,0,0,0.059088256,0.028159175,12.588718,0.13211048
Estonia,EST,2004,25.65279,60.00539,0,0,0.10069702,0.03416512,14.052587,0.15437616
Estonia,EST,2005,25.986246,59.08618,0,0,0.09549711,0.23940937,14.426559,0.16340783
Estonia,EST,2006,27.488882,57.14053,0,0,0.060320854,0.34092382,14.759062,0.19048613
Estonia,EST,2007,25.331984,61.40354,0,0,0.084343486,0.34887484,12.667566,0.15581182
Estonia,EST,2008,26.218023,59.660538,0,0,0.115957335,0.5507971,13.206299,0.17877196
Estonia,EST,2009,27.22735,59.55053,0.0004756216,0,0.15219817,0.9274589,10.401108,1.7070813
Estonia,EST,2010,22.529356,64.0139,0.00037944337,0,0.102449626,1.0510584,8.943429,3.238084
Estonia,EST,2011,22.02042,64.95485,0.0007561746,0,0.11342638,1.3913624,8.022175,3.4256856
Estonia,EST,2012,25.92342,59.258068,0.0011194198,0,0.15671892,1.6194274,8.631956,4.3484983
Estonia,EST,2013,24.277906,62.51506,0.004925709,0,0.09147746,1.8612152,8.331116,2.8702493
Estonia,EST,2014,23.481762,63.86428,0.0113247745,0,0.09863513,2.2065067,6.8307123,3.4264736
Estonia,EST,2015,25.330019,61.152214,0.023154385,0,0.10596084,2.8059993,6.6176085,3.921641
Estonia,EST,2016,23.959812,62.27042,0.036696102,0,0.13240866,2.2471619,7.0386314,4.2833066
Estonia,EST,2017,22.54588,64.09099,0.049167138,0,0.088162065,2.4515817,6.2289863,4.508605
Estonia,EST,2018,22.439716,63.102524,0.10464082,0,0.050961383,2.1607666,6.425189,5.4600997
Estonia,EST,2019,24.837559,57.05113,0.30869243,0,0.07979829,2.8853302,7.4256673,6.9324145
Estonia,EST,2020,27.945679,49.51566,0.54727465,0,0.13402626,3.7706084,7.315523,10.054045
Estonia,EST,2021,25.731215,51.533924,1.5031128,0,0.09765995,3.112378,7.8914976,9.347292
Estonia,EST,2022,23.685474,55.177204,2.503788,0,0.09909717,2.7950172,5.8722224,9.084825
Europe,,1965,36.03955,49.440456,0,0.3176716,5.863155,0,8.295647,0.04352069
Europe,,1966,37.689064,46.833057,0,0.39440012,6.109497,0,8.915252,0.058721386
Europe,,1967,39.46241,44.53192,0,0.43856004,5.8416066,0,9.663676,0.06182628
Europe,,1968,40.7363,42.434586,0,0.47788605,5.891946,0,10.393523,0.065754786
Europe,,1969,42.183723,40.492,0,0.5449073,5.61954,0,11.092167,0.067658894
Europe,,1970,44.03457,37.656464,0,0.5623244,5.595543,0,12.065177,0.08591721
Europe,,1971,44.751045,35.727436,0,0.62473476,5.474706,0,13.337464,0.084614515
Europe,,1972,45.814793,33.746845,0,0.8191276,5.3363686,0,14.203543,0.079328544
Europe,,1973,46.53893,32.44034,0,0.8907015,5.11842,0,14.930397,0.08121508
Europe,,1974,45.28658,31.95849,0,1.0810287,5.4647136,0,16.124748,0.0844368
Europe,,1975,44.286995,31.533524,0,1.4264321,5.3985357,0,17.265888,0.08862464
Europe,,1976,44.509808,30.843365,0,1.6309378,4.917796,0,18.013407,0.084680855
Europe,,1977,43.535023,30.200306,0,1.9356747,5.6460934,0,18.596994,0.085913345
Europe,,1978,44.109867,29.26871,0,2.0497918,5.622089,0.000027384987,18.861261,0.088256344
Europe,,1979,43.624496,29.099316,0,2.2191715,5.656076,0.000052952593,19.31195,0.088939816
Europe,,1980,42.576427,29.240986,0,2.6470616,5.6637144,0.00009330556,19.772875,0.09883779
Europe,,1981,41.080795,29.060638,0,3.4930177,5.7672863,0.00009394951,20.498356,0.09981797
Europe,,1982,39.712067,29.354715,0,3.8926914,5.617322,0.00016578956,21.330994,0.09204632
Europe,,1983,38.221947,29.18921,0,4.46999,5.7361727,0.00026597886,22.288774,0.09363897
Europe,,1984,37.219406,28.140026,0.000008658375,5.529608,5.783854,0.00032744172,23.232811,0.093955226
Europe,,1985,36.185703,28.228638,0.000008941509,6.751699,5.7552557,0.0005081094,22.97111,0.10708117
Europe,,1986,36.58907,27.708584,0.000008786474,7.045486,5.5500865,0.0011621327,22.991331,0.114270836
Europe,,1987,35.885258,27.343845,0,7.295529,5.7243485,0.0016232622,23.639097,0.11030014
Europe,,1988,35.461388,26.526217,0.000008494864,7.9171195,5.8774123,0.0027727468,24.098946,0.11613464
Europe,,1989,35.57917,26.045546,0.00007660077,8.272923,5.353993,0.004342804,24.623604,0.12034315
Europe,,1990,35.872475,24.539526,0.00010563809,8.177979,5.437862,0.006558396,25.796738,0.16854887
Europe,,1991,35.893387,23.20307,0.00013316148,8.490781,5.610888,0.008349685,26.616842,0.17631283
Europe,,1992,35.847916,22.621313,0.00022286492,8.866092,5.980047,0.013581893,26.47668,0.19344434
Europe,,1993,34.764526,21.727499,0.00029680188,9.504639,6.335578,0.021014713,27.423582,0.22112554
Europe,,1994,35.16797,20.933897,0.0003312372,9.630594,6.7146964,0.028557945,27.27573,0.24326497
Europe,,1995,34.782677,20.593143,0.00043017007,9.895844,6.7590466,0.037100557,27.656412,0.26752737
Europe,,1996,33.988316,19.82084,0.0004548283,10.411144,6.2944403,0.046017647,29.159874,0.2674894
Europe,,1997,34.723007,19.272375,0.00055092556,10.673875,6.6273413,0.07061754,28.294092,0.3222626
Europe,,1998,34.915443,18.438475,0.00064568344,10.494483,6.830006,0.10748957,28.837915,0.36085775
Europe,,1999,34.600445,17.69576,0.0007730068,10.736211,6.971684,0.13704717,29.46035,0.38118
Europe,,2000,33.68191,17.957527,0.0007090077,10.767621,7.1455436,0.21325251,29.794403,0.4134871
Europe,,2001,33.813297,17.608196,0.0018101495,10.895834,7.099243,0.25029525,29.85522,0.44689378
Europe,,2002,33.675274,17.698692,0.0029328412,11.057879,6.4522586,0.33945733,30.222828,0.51187444
Europe,,2003,33.45806,17.935493,0.004266614,10.959231,5.922534,0.40818745,30.688318,0.5755781
Europe,,2004,33.214626,17.276775,0.0067039933,10.854463,6.2541237,0.53337824,31.119495,0.6769813
Europe,,2005,33.299603,16.696585,0.013379571,10.690134,6.2350693,0.63313085,31.548496,0.7734197
Europe,,2006,33.146347,17.05327,0.022269985,10.51398,5.9900393,0.725028,31.517935,0.86235034
Europe,,2007,32.757732,17.165726,0.033664513,10.125846,6.1181903,0.92157775,31.674326,0.96572816
Europe,,2008,32.6947,16.59749,0.06564341,10.108732,6.2695527,1.049425,31.818844,1.0688184
Europe,,2009,33.03405,15.6868305,0.13087617,10.240803,6.652223,1.2304686,31.370735,1.2418915
Europe,,2010,31.755564,15.599855,0.20542094,10.086735,6.6932173,1.3160206,32.51496,1.3570089
Europe,,2011,31.805252,16.398312,0.4151267,10.107929,5.988723,1.6038673,31.710217,1.4664714
Europe,,2012,31.192038,16.834883,0.63286585,9.887503,6.409176,1.8333939,31.034126,1.6295476
Europe,,2013,30.865053,16.453112,0.7623565,9.794762,6.9023824,2.1191857,30.866354,1.7438527
Europe,,2014,31.597027,15.769103,0.88771963,10.158297,7.0097833,2.3135393,29.805044,1.9075891
Europe,,2015,31.814432,15.460064,0.9825155,10.038084,6.638095,2.7646635,29.709112,2.0371552
Europe,,2016,32.000103,14.5537615,0.9949868,9.63806,6.8021827,2.7128768,30.706516,2.035607
Europe,,2017,32.23519,13.795,1.0565441,9.51613,6.216719,3.1909266,31.317251,2.0749114
Europe,,2018,31.915236,13.414125,1.1121991,9.361412,6.65131,3.2819319,31.51134,2.1079264
Europe,,2019,32.438618,11.78479,1.2387826,9.4611225,6.357214,3.7940447,32.036,2.2094579
Europe,,2020,30.578873,10.870687,1.5407023,9.255501,7.314559,4.5001163,32.786736,2.4082775
Europe,,2021,30.278461,11.156569,1.6243793,9.243481,7.056032,4.092133,33.45464,2.3650753
Europe,,2022,33.073296,11.247914,2.1300478,8.500656,6.3726635,4.7839603,30.621857,2.4292712
Europe (EI),,1965,40.124153,49.10227,0,0.44982257,7.1991577,0,3.0545683,0.07002403
Europe (EI),,1966,42.7467,45.724945,0,0.5722332,7.5045505,0,3.3565059,0.09506158
Europe (EI),,1967,45.078293,42.980793,0,0.6439114,7.2880125,0,3.9071727,0.101819545
Europe (EI),,1968,46.47032,40.91422,0,0.6832011,7.0800176,0,4.745449,0.10678553
Europe (EI),,1969,48.2578,38.652473,0,0.7744888,6.4990454,0,5.7077546,0.10843755
Europe (EI),,1970,50.23061,35.69686,0,0.78843355,6.3808174,0,6.7676454,0.13563143
Europe (EI),,1971,51.326473,33.272087,0,0.8763331,6.275817,0,8.114891,0.13440135
Europe (EI),,1972,52.425854,30.675558,0,1.110038,6.233962,0,9.428195,0.12639627
Europe (EI),,1973,53.126175,29.47081,0,1.156495,5.9841857,0,10.133151,0.12918463
Europe (EI),,1974,50.69219,29.601357,0,1.3771659,6.55814,0,11.633497,0.13765669
Europe (EI),,1975,49.42518,29.195972,0,1.8569732,6.759924,0,12.614334,0.14761473
Europe (EI),,1976,49.972187,28.939528,0,2.050638,5.916931,0,12.981665,0.13904881
Europe (EI),,1977,48.687286,28.374138,0,2.3908594,7.0416155,0,13.3628025,0.14329104
Europe (EI),,1978,49.2692,27.834764,0,2.5896432,6.771468,0.000044595246,13.38896,0.14592007
Europe (EI),,1979,48.57649,28.001287,0,2.783352,6.8658447,0.00008597536,13.626289,0.14664826
Europe (EI),,1980,46.458256,29.253016,0,3.3349023,6.8296022,0.00015429399,13.95848,0.16559976
Europe (EI),,1981,44.419613,29.508427,0,4.626286,7.093387,0.00015832235,14.182123,0.17000233
Europe (EI),,1982,43.064877,30.23902,0,5.196092,7.164996,0.00028425767,14.17692,0.15781978
Europe (EI),,1983,41.47876,30.373722,0,6.072919,7.3084064,0.00045817738,14.604431,0.16130354
Europe (EI),,1984,40.659702,29.549164,0.000014983746,7.522355,7.1973085,0.00056665443,14.907988,0.16290878
Europe (EI),,1985,38.049614,30.38274,0.000012535429,8.2827215,6.235525,0.0007123372,16.89848,0.15019245
Europe (EI),,1986,38.578274,29.631481,0.00001233004,8.6544,5.9271626,0.0016308189,17.046175,0.16086674
Europe (EI),,1987,37.9786,29.26971,0,8.825836,6.3265705,0.002282233,17.44126,0.15574154
Europe (EI),,1988,37.755497,28.358524,0.000011951889,9.6083145,6.7074513,0.0039011284,17.402124,0.16417283
Europe (EI),,1989,37.775463,28.117933,0.00010799603,10.109425,5.8637595,0.0061227256,17.956806,0.17038006
Europe (EI),,1990,38.090355,26.489422,0.00014753504,10.08717,5.9057226,0.009159516,19.182222,0.23551497
Europe (EI),,1991,38.23174,25.269753,0.00018582253,10.478924,6.099742,0.011651744,19.661007,0.24666733
Europe (EI),,1992,38.494606,24.584692,0.00030967843,10.908079,6.5135093,0.018872535,19.209507,0.26945093
Europe (EI),,1993,38.246624,23.367517,0.00040477197,11.53178,6.8848557,0.028659455,19.635298,0.3024915
Europe (EI),,1994,38.877796,22.49316,0.0004426125,11.67001,7.116069,0.03816031,19.471788,0.32593837
Europe (EI),,1995,38.830376,21.796408,0.0005620202,11.733686,7.0694866,0.04847204,20.157995,0.35280967
Europe (EI),,1996,38.303352,20.676006,0.0005844057,12.099003,6.6967225,0.059127778,21.80424,0.34627938
Europe (EI),,1997,38.727554,20.168068,0.00069841393,12.2556095,6.960058,0.0895225,21.365677,0.41268653
Europe (EI),,1998,39.167313,19.44807,0.00081606983,12.054274,7.2190285,0.13592117,21.496504,0.4595181
Europe (EI),,1999,38.835663,18.48075,0.0009815063,12.202381,7.313862,0.17426306,22.485115,0.48597428
Europe (EI),,2000,37.927715,18.797611,0.00090034644,12.157887,7.46419,0.27118334,22.820906,0.52716595
